feature_set,sampling_file,training_set,model,grid_row,step,estimate_LogLoss,estimate_MSE,estimate_In_Sample_R2,estimate_R2_Holdout,estimate_AUC,ci_lower_LogLoss,ci_lower_MSE,ci_lower_In_Sample_R2,ci_lower_R2_Holdout,ci_lower_AUC,ci_upper_LogLoss,ci_upper_MSE,ci_upper_In_Sample_R2,ci_upper_R2_Holdout,ci_upper_AUC,evaluation_set,estimate_F1_Score,estimate_Accuracy,ci_lower_F1_Score,ci_lower_Accuracy,ci_upper_F1_Score,ci_upper_Accuracy,threshold_F1_Score,threshold_Accuracy,selection_set
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.302919621471449,0.0907302938559357,0.263748710561534,0.263748722046414,0.847357285726997,0.299865604684786,0.0897633464450619,0.25857087919952,0.258572190083053,0.84502751332757,0.305662322012307,0.0916166146623968,0.26894260953999,0.268962075607329,0.849805490644681,evaluation_selection_50_percent_split,0.537546942955959,0.879345821088458,0.532861249411646,0.878047945039676,0.542170839214173,0.880750209393413,0.211423120421752,0.501423120421752,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.305665407620812,0.0916175941073349,0.262315979103581,0.262326199523392,0.846071343479632,0.302931556273859,0.0907100196623678,0.257076405783864,0.25709001520461,0.843638174244621,0.308492607283199,0.0925652419141676,0.267694758461157,0.267703068365203,0.848385691846176,evaluation_test_50_percent_split,0.537466259828659,0.877457649274506,0.532823661810285,0.87607771037381,0.541938485325631,0.878876198868065,0.211423120421752,0.501423120421752,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.286658951211873,0.0872800451780757,0.291746526175262,0.291963401360318,0.867747396064084,0.283924389227535,0.0863424799340979,0.286879896247773,0.287136390099144,0.865683174868101,0.289087520507911,0.0881051840551567,0.296573393977883,0.296799526542721,0.869862918394071,evaluation_selection_50_percent_split,0.553560715801179,0.881224309970031,0.549158612148436,0.879873056756508,0.557885760256525,0.882681712329762,0.240222319126061,0.520222319126061,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.289812630452634,0.0882093192366392,0.289758632836547,0.289889722360054,0.865922078104094,0.287300537424159,0.0873810397210095,0.284781440768301,0.284898037873568,0.863813866131702,0.292430055642772,0.0890764433668057,0.294680658035529,0.294796108368355,0.868017062480953,evaluation_test_50_percent_split,0.553302282523794,0.880410943650175,0.548779460287269,0.879040566645203,0.557719662212291,0.881766917293233,0.240222319126061,0.520222319126061,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.274724538849328,0.0838364232361631,0.319690567656021,0.31970098719816,0.880595206367501,0.272128603713367,0.0829585603450893,0.314752703979357,0.314764264909894,0.878663896909604,0.277039792583493,0.0845981669473889,0.324798701201166,0.324800876101439,0.882543467365783,evaluation_selection_50_percent_split,0.571859618110056,0.885475117284518,0.567331228801279,0.884172641842856,0.576369884134714,0.886884347055662,0.28007819291235,0.53007819291235,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.27795766031714,0.0849063325427658,0.316353530127228,0.316353531957334,0.879115463680039,0.275498977750584,0.0841087464064572,0.3113639631164,0.311364818172445,0.877184236887508,0.280445418042215,0.0857190652002103,0.321455630494202,0.321464638929979,0.881063609009973,evaluation_test_50_percent_split,0.573476702508961,0.883354555093465,0.568941392711517,0.882017947315165,0.577921664843339,0.884734615030816,0.28007819291235,0.53007819291235,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.269192678478958,0.0822727843420897,0.332379065654337,0.332383202498293,0.886219199160723,0.266620035586092,0.0813960468891684,0.327449907995283,0.32745308270023,0.884345817347473,0.271488697059334,0.0830543110937995,0.337282625398798,0.337287667494618,0.888066602111078,evaluation_selection_50_percent_split,0.579809976247031,0.886917874209025,0.575343646541963,0.885581508504035,0.584060707568715,0.888350948201153,0.270086925825738,0.490086925825738,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.272898959175346,0.0834889777181639,0.32776574866709,0.327767004940015,0.884216248314207,0.270536069457806,0.0827143201068138,0.322998832083899,0.323003584486877,0.882352202903733,0.275348833743615,0.0843002659390476,0.332646492968443,0.332658920884654,0.88604961196828,evaluation_test_50_percent_split,0.5785536159601,0.885102324387918,0.574114086573287,0.883741872388634,0.582890117902872,0.886443652595752,0.270086925825738,0.490086925825738,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.267690161530547,0.0818266056581703,0.33599968251112,0.336002008012983,0.887701687840749,0.265242054157246,0.0809861686788278,0.331012484905587,0.331017423903474,0.885825112583091,0.269981568958449,0.0825969709114646,0.340824357955576,0.340825775328268,0.889576459911416,evaluation_selection_50_percent_split,0.583129915920803,0.887527898948918,0.578672236022129,0.88622070307772,0.587689437676843,0.888922483284838,0.280038888688167,0.490038888688167,evaluation_selection_50_percent_split
decile10_9,pmt_train_and_evaluation_samples_seed_1_241016_with_holdout.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.27161626327237,0.0830989515245623,0.330906150830608,0.330908780483303,0.885502690109878,0.269274246492256,0.0823316383930072,0.326062388087388,0.326062529053845,0.883605201980939,0.274111233310501,0.0839024516543587,0.335922046073361,0.335937673426147,0.88733602998411,evaluation_test_50_percent_split,0.581513655024692,0.885354080629778,0.577087492821771,0.884003190526219,0.585963831753198,0.886743702462854,0.280038888688167,0.490038888688167,evaluation_selection_50_percent_split
